dob,season,sex,dod,mom_dob,age_at_delivery,age_at_death,treatment
2007-11-21T00:00:00Z,2008,m,2012-08-17T00:00:00Z,1998-11-14T00:00:00Z,9.024657534,4.742465753,control
1991-02-08T00:00:00Z,1991,f,2012-11-01T00:00:00Z,1982-02-22T00:00:00Z,8.967123288,21.74520548,control
2000-12-26T00:00:00Z,2001,m,2012-09-28T00:00:00Z,1994-02-11T00:00:00Z,6.876712329,11.76438356,control
2010-10-24T00:00:00Z,2011,f,2012-08-02T00:00:00Z,2001-11-26T00:00:00Z,8.915068493,1.775342466,control
2005-10-13T00:00:00Z,2006,f,2012-07-25T00:00:00Z,1990-01-28T00:00:00Z,15.71780822,6.78630137,control
2012-01-15T00:00:00Z,2012,f,2012-10-31T00:00:00Z,2000-12-31T00:00:00Z,11.04657534,0.794520548,control
2003-12-13T00:00:00Z,2004,f,2012-09-28T00:00:00Z,1998-04-22T00:00:00Z,5.646575342,8.8,control
1991-02-13T00:00:00Z,1991,f,2012-11-28T00:00:00Z,1987-02-19T00:00:00Z,3.98630137,21.80547945,control
2004-01-22T00:00:00Z,2004,m,2012-11-15T00:00:00Z,1988-01-27T00:00:00Z,15.99726027,8.821917808,control
2011-10-01T00:00:00Z,2012,f,2012-08-06T00:00:00Z,1998-11-30T00:00:00Z,12.84383562,0.849315068,control
2003-11-10T00:00:00Z,2004,f,2012-09-20T00:00:00Z,1993-01-20T00:00:00Z,10.8109589,8.868493151,control
2011-12-11T00:00:00Z,2012,m,2012-10-31T00:00:00Z,1990-01-28T00:00:00Z,21.88219178,0.890410959,control
2001-11-05T00:00:00Z,2002,m,2012-10-01T00:00:00Z,1991-03-04T00:00:00Z,10.68219178,10.91232877,control
2011-11-15T00:00:00Z,2012,m,2012-10-31T00:00:00Z,2004-12-09T00:00:00Z,6.936986301,0.961643836,control
2011-10-06T00:00:00Z,2012,f,2012-09-25T00:00:00Z,1994-02-04T00:00:00Z,17.67945205,0.97260274,control
2011-11-06T00:00:00Z,2012,m,2012-10-31T00:00:00Z,1998-03-19T00:00:00Z,13.64383562,0.98630137,control
2010-08-31T00:00:00Z,2011,f,2012-08-29T00:00:00Z,1998-07-02T00:00:00Z,12.17260274,1.997260274,control
2013-01-01T00:00:00Z,2013,m,2013-01-01T00:00:00Z,1992-03-01T00:00:00Z,20.85205479,0,control
2012-09-09T00:00:00Z,2013,f,2012-09-10T00:00:00Z,2005-10-13T00:00:00Z,6.912328767,0.002739726,control
2012-09-12T00:00:00Z,2013,m,2012-09-13T00:00:00Z,1990-01-28T00:00:00Z,22.63835616,0.002739726,control
2012-10-01T00:00:00Z,2013,f,2012-10-02T00:00:00Z,2008-10-26T00:00:00Z,3.934246575,0.002739726,control
2012-08-27T00:00:00Z,2013,m,2012-08-29T00:00:00Z,1991-04-02T00:00:00Z,21.41917808,0.005479452,control
2005-10-22T00:00:00Z,2006,f,2012-10-24T00:00:00Z,2000-01-04T00:00:00Z,5.802739726,7.010958904,control
2012-10-02T00:00:00Z,2013,f,2012-10-07T00:00:00Z,2004-12-09T00:00:00Z,7.819178082,0.01369863,control
2011-10-23T00:00:00Z,2012,m,2012-10-31T00:00:00Z,1994-01-19T00:00:00Z,17.76986301,1.024657534,control
1991-01-15T00:00:00Z,1991,m,2013-01-19T00:00:00Z,1987-01-16T00:00:00Z,4,22.02739726,control
2012-09-14T00:00:00Z,2013,m,2012-09-24T00:00:00Z,1995-01-31T00:00:00Z,17.63287671,0.02739726,control
2012-09-02T00:00:00Z,2013,f,2012-09-17T00:00:00Z,1991-01-27T00:00:00Z,21.61369863,0.04109589,control
2012-08-30T00:00:00Z,2013,m,2012-09-15T00:00:00Z,1999-12-16T00:00:00Z,12.71506849,0.043835616,control
2012-10-08T00:00:00Z,2013,f,2012-10-29T00:00:00Z,1991-02-08T00:00:00Z,21.67945205,0.057534247,control
2011-10-09T00:00:00Z,2012,f,2012-10-31T00:00:00Z,1993-01-03T00:00:00Z,18.77534247,1.063013699,control
2012-10-02T00:00:00Z,2013,f,2012-10-25T00:00:00Z,1994-12-13T00:00:00Z,17.81643836,0.063013699,control
2011-09-29T00:00:00Z,2012,f,2012-10-31T00:00:00Z,2005-10-13T00:00:00Z,5.964383562,1.090410959,control
2011-09-25T00:00:00Z,2012,f,2012-10-31T00:00:00Z,2005-11-22T00:00:00Z,5.843835616,1.101369863,control
2003-12-06T00:00:00Z,2004,m,2013-01-15T00:00:00Z,1997-03-28T00:00:00Z,6.695890411,9.117808219,control
2005-10-30T00:00:00Z,2006,m,2012-12-10T00:00:00Z,1992-03-30T00:00:00Z,13.59452055,7.117808219,control
2011-08-25T00:00:00Z,2012,f,2012-10-10T00:00:00Z,2004-12-05T00:00:00Z,6.723287671,1.128767123,control
2012-07-05T00:00:00Z,2013,f,2012-08-27T00:00:00Z,2006-11-10T00:00:00Z,5.654794521,0.145205479,control
2011-09-07T00:00:00Z,2012,m,2012-10-31T00:00:00Z,2005-10-13T00:00:00Z,5.904109589,1.150684932,control
2011-09-04T00:00:00Z,2012,f,2012-10-31T00:00:00Z,2001-11-26T00:00:00Z,9.778082192,1.15890411,control
2011-08-30T00:00:00Z,2012,m,2012-10-31T00:00:00Z,2000-01-01T00:00:00Z,11.66849315,1.17260274,control
2011-08-23T00:00:00Z,2012,m,2012-10-31T00:00:00Z,2006-10-14T00:00:00Z,4.860273973,1.191780822,control
2004-11-14T00:00:00Z,2005,f,2013-02-15T00:00:00Z,1994-12-13T00:00:00Z,9.928767123,8.260273973,control
2011-07-29T00:00:00Z,2012,f,2012-10-31T00:00:00Z,2005-11-07T00:00:00Z,5.726027397,1.260273973,control
1992-12-14T00:00:00Z,1993,f,2013-03-15T00:00:00Z,1987-02-04T00:00:00Z,5.863013699,20.2630137,control
1995-02-02T00:00:00Z,1995,f,2013-05-06T00:00:00Z,1991-04-02T00:00:00Z,3.84109589,18.26849315,control
2007-11-22T00:00:00Z,2008,m,2013-03-14T00:00:00Z,1999-12-20T00:00:00Z,7.928767123,5.312328767,control
2012-05-10T00:00:00Z,2013,m,2012-09-10T00:00:00Z,1991-12-04T00:00:00Z,20.44657534,0.336986301,control
1999-01-06T00:00:00Z,1999,f,2013-05-13T00:00:00Z,1993-01-04T00:00:00Z,6.008219178,14.35890411,control
2009-12-08T00:00:00Z,2010,m,2013-04-23T00:00:00Z,1990-02-16T00:00:00Z,19.82191781,3.375342466,control
1994-01-19T00:00:00Z,1994,f,2013-06-25T00:00:00Z,1980-05-12T00:00:00Z,13.69863014,19.44383562,control
2006-09-27T00:00:00Z,2007,f,2013-03-07T00:00:00Z,1995-04-08T00:00:00Z,11.47945205,6.446575342,control
1997-04-09T00:00:00Z,1997,m,2013-09-24T00:00:00Z,1986-03-24T00:00:00Z,11.05205479,16.47123288,control
2006-10-31T00:00:00Z,2007,m,2013-04-26T00:00:00Z,1996-02-09T00:00:00Z,10.73150685,6.490410959,control
1992-12-14T00:00:00Z,1993,f,2013-06-07T00:00:00Z,1987-02-07T00:00:00Z,5.854794521,20.49315068,control
2008-03-05T00:00:00Z,2008,m,2013-09-27T00:00:00Z,1994-12-26T00:00:00Z,13.2,5.567123288,control
2012-07-26T00:00:00Z,2013,m,2013-02-23T00:00:00Z,2004-11-06T00:00:00Z,7.723287671,0.580821918,control
1994-04-19T00:00:00Z,1994,m,2013-11-17T00:00:00Z,1987-12-07T00:00:00Z,6.369863014,19.59452055,control
1994-01-31T00:00:00Z,1994,f,2013-09-09T00:00:00Z,1981-01-01T00:00:00Z,13.09041096,19.61917808,control
2011-10-16T00:00:00Z,2012,m,2013-06-08T00:00:00Z,1989-02-23T00:00:00Z,22.65753425,1.646575342,control
1990-01-28T00:00:00Z,1990,f,2013-09-24T00:00:00Z,1985-02-19T00:00:00Z,4.942465753,23.67123288,control
2012-08-18T00:00:00Z,2013,m,2013-04-23T00:00:00Z,2002-11-05T00:00:00Z,9.791780822,0.679452055,control
1997-12-24T00:00:00Z,1998,f,2013-08-26T00:00:00Z,1992-12-25T00:00:00Z,5,15.68219178,control
2003-01-05T00:00:00Z,2003,f,2013-09-17T00:00:00Z,1993-02-24T00:00:00Z,9.868493151,10.70684932,control
2012-10-26T00:00:00Z,2013,m,2013-08-02T00:00:00Z,1996-02-04T00:00:00Z,16.7369863,0.767123288,control
2008-10-19T00:00:00Z,2009,f,2013-07-31T00:00:00Z,2003-12-01T00:00:00Z,4.887671233,4.783561644,control
1994-02-04T00:00:00Z,1994,f,2013-11-20T00:00:00Z,1985-02-05T00:00:00Z,9.002739726,19.80547945,control
2004-11-06T00:00:00Z,2005,f,2013-08-28T00:00:00Z,1993-12-31T00:00:00Z,10.85753425,8.81369863,control
1994-02-05T00:00:00Z,1994,f,2013-11-26T00:00:00Z,1989-01-22T00:00:00Z,5.04109589,19.81917808,control
2009-09-06T00:00:00Z,2010,f,2013-07-12T00:00:00Z,2004-11-17T00:00:00Z,4.805479452,3.849315068,control
2013-08-14T00:00:00Z,2014,m,2013-08-14T00:00:00Z,2002-01-06T00:00:00Z,11.6109589,0,control
2003-12-14T00:00:00Z,2004,m,2013-12-12T00:00:00Z,1995-01-30T00:00:00Z,8.876712329,10.00273973,control
2013-11-24T00:00:00Z,2014,f,2013-11-29T00:00:00Z,1994-02-05T00:00:00Z,19.81369863,0.01369863,control
2013-09-23T00:00:00Z,2014,f,2013-10-04T00:00:00Z,1997-03-28T00:00:00Z,16.50136986,0.030136986,control
2013-09-16T00:00:00Z,2014,m,2013-10-01T00:00:00Z,2001-11-06T00:00:00Z,11.86849315,0.04109589,control
1999-12-03T00:00:00Z,2000,m,2013-12-16T00:00:00Z,1991-01-27T00:00:00Z,8.854794521,14.04657534,control
2009-10-21T00:00:00Z,2010,f,2013-11-20T00:00:00Z,2002-12-15T00:00:00Z,6.854794521,4.084931507,control
2013-08-13T00:00:00Z,2014,f,2013-09-13T00:00:00Z,2003-01-05T00:00:00Z,10.6109589,0.084931507,control
1994-01-19T00:00:00Z,1994,m,2014-02-19T00:00:00Z,1983-01-31T00:00:00Z,10.97534247,20.09863014,control
2013-08-15T00:00:00Z,2014,f,2013-09-23T00:00:00Z,2005-10-25T00:00:00Z,7.810958904,0.106849315,control
2012-10-07T00:00:00Z,2013,m,2013-12-05T00:00:00Z,1993-01-08T00:00:00Z,19.75890411,1.161643836,control
2013-09-09T00:00:00Z,2014,f,2013-11-08T00:00:00Z,2008-10-08T00:00:00Z,4.923287671,0.164383562,control
2013-09-07T00:00:00Z,2014,m,2013-11-14T00:00:00Z,2006-12-07T00:00:00Z,6.756164384,0.18630137,control
2012-08-13T00:00:00Z,2013,m,2013-11-01T00:00:00Z,2006-12-07T00:00:00Z,5.687671233,1.219178082,control
1991-12-04T00:00:00Z,1992,f,2014-02-19T00:00:00Z,1984-01-21T00:00:00Z,7.873972603,22.22739726,control
2006-12-07T00:00:00Z,2007,f,2014-02-26T00:00:00Z,1990-02-25T00:00:00Z,16.79178082,7.22739726,control
2012-09-13T00:00:00Z,2013,f,2013-12-05T00:00:00Z,1993-01-20T00:00:00Z,19.66027397,1.22739726,control
2001-11-14T00:00:00Z,2002,m,2014-02-14T00:00:00Z,1995-01-30T00:00:00Z,6.794520548,12.26027397,control
2013-07-18T00:00:00Z,2014,f,2013-10-23T00:00:00Z,2007-09-26T00:00:00Z,5.81369863,0.265753425,control
2010-09-26T00:00:00Z,2011,m,2014-01-04T00:00:00Z,1998-12-07T00:00:00Z,11.8109589,3.276712329,control
2012-08-26T00:00:00Z,2013,m,2013-12-10T00:00:00Z,2002-12-15T00:00:00Z,9.704109589,1.290410959,control
2002-11-26T00:00:00Z,2003,f,2014-03-26T00:00:00Z,1992-03-30T00:00:00Z,10.66575342,11.3369863,control
2004-10-26T00:00:00Z,2005,m,2014-03-31T00:00:00Z,1996-02-09T00:00:00Z,8.717808219,9.432876712,control
2004-01-16T00:00:00Z,2004,m,2014-07-04T00:00:00Z,1991-04-02T00:00:00Z,12.8,10.47123288,control
2013-09-07T00:00:00Z,2014,f,2014-03-10T00:00:00Z,2009-09-28T00:00:00Z,3.945205479,0.504109589,control
1993-01-20T00:00:00Z,1993,f,2014-07-19T00:00:00Z,1983-01-31T00:00:00Z,9.978082192,21.50684932,control
2013-09-01T00:00:00Z,2014,f,2014-03-21T00:00:00Z,2005-11-20T00:00:00Z,7.78630137,0.550684932,control
2013-09-16T00:00:00Z,2014,f,2014-04-08T00:00:00Z,2002-12-15T00:00:00Z,10.76164384,0.55890411,control
1995-01-22T00:00:00Z,1995,f,2014-09-08T00:00:00Z,1987-12-07T00:00:00Z,7.131506849,19.64109589,control
1994-01-24T00:00:00Z,1994,m,2014-09-12T00:00:00Z,1990-01-30T00:00:00Z,3.98630137,20.64657534,control
1997-12-25T00:00:00Z,1998,f,2014-08-18T00:00:00Z,1992-01-25T00:00:00Z,5.920547945,16.65753425,control
1999-12-19T00:00:00Z,2000,m,2014-08-15T00:00:00Z,1993-01-03T00:00:00Z,6.961643836,14.66575342,control
2004-11-16T00:00:00Z,2005,m,2014-07-17T00:00:00Z,1990-11-23T00:00:00Z,13.99178082,9.671232877,control
1993-01-11T00:00:00Z,1993,f,2014-09-10T00:00:00Z,1985-03-09T00:00:00Z,7.849315068,21.67671233,control
2009-09-28T00:00:00Z,2010,m,2014-06-06T00:00:00Z,1996-02-18T00:00:00Z,13.61917808,4.690410959,control
2004-12-05T00:00:00Z,2005,f,2014-08-18T00:00:00Z,1992-12-14T00:00:00Z,11.98356164,9.706849315,control
1997-03-28T00:00:00Z,1997,f,2014-12-22T00:00:00Z,1990-01-28T00:00:00Z,7.167123288,17.74794521,control
2008-12-15T00:00:00Z,2009,m,2014-09-16T00:00:00Z,2003-10-26T00:00:00Z,5.142465753,5.756164384,control
2003-12-04T00:00:00Z,2004,f,2014-09-19T00:00:00Z,1993-02-24T00:00:00Z,10.78082192,10.8,control
1995-01-31T00:00:00Z,1995,f,2014-11-18T00:00:00Z,1981-06-13T00:00:00Z,13.64383562,19.8109589,control
1999-12-16T00:00:00Z,2000,f,2014-10-06T00:00:00Z,1992-12-16T00:00:00Z,7.002739726,14.81643836,control
2002-11-05T00:00:00Z,2003,f,2014-08-31T00:00:00Z,1997-12-25T00:00:00Z,4.865753425,11.82739726,control
2005-10-13T00:00:00Z,2006,f,2014-08-12T00:00:00Z,1990-04-03T00:00:00Z,15.53972603,8.835616438,control
2011-09-15T00:00:00Z,2012,m,2014-07-16T00:00:00Z,2003-11-10T00:00:00Z,7.852054795,2.835616438,control
2008-10-13T00:00:00Z,2009,f,2014-08-18T00:00:00Z,1996-02-09T00:00:00Z,12.68493151,5.849315068,control
1998-11-14T00:00:00Z,1999,f,2014-09-18T00:00:00Z,1990-12-14T00:00:00Z,7.923287671,15.85479452,control
2004-12-09T00:00:00Z,2005,f,2014-10-17T00:00:00Z,1998-11-19T00:00:00Z,6.060273973,9.860273973,control
2007-10-24T00:00:00Z,2008,f,2014-09-29T00:00:00Z,1996-12-05T00:00:00Z,10.89041096,6.936986301,control
2011-10-07T00:00:00Z,2012,f,2014-09-19T00:00:00Z,2005-10-22T00:00:00Z,5.961643836,2.953424658,control
2013-10-16T00:00:00Z,2014,m,2014-09-30T00:00:00Z,2002-11-05T00:00:00Z,10.95342466,0.956164384,control
2013-10-11T00:00:00Z,2014,m,2014-09-30T00:00:00Z,1999-12-27T00:00:00Z,13.8,0.969863014,control
2013-07-31T00:00:00Z,2014,f,2014-07-23T00:00:00Z,2008-10-26T00:00:00Z,4.764383562,0.978082192,control
2007-09-27T00:00:00Z,2008,f,2014-09-19T00:00:00Z,1994-01-31T00:00:00Z,13.6630137,6.983561644,control
2012-09-03T00:00:00Z,2013,f,2014-08-29T00:00:00Z,2007-10-24T00:00:00Z,4.865753425,1.98630137,control
2013-10-03T00:00:00Z,2014,f,2014-09-30T00:00:00Z,2000-01-04T00:00:00Z,13.75616438,0.991780822,control
2013-10-02T00:00:00Z,2014,m,2014-09-30T00:00:00Z,2004-12-09T00:00:00Z,8.819178082,0.994520548,control
2014-08-08T00:00:00Z,2015,m,2014-08-08T00:00:00Z,2005-10-13T00:00:00Z,8.824657534,0,control
2014-09-02T00:00:00Z,2015,f,2014-09-02T00:00:00Z,2004-11-30T00:00:00Z,9.761643836,0,control
2014-09-15T00:00:00Z,2015,f,2014-09-15T00:00:00Z,1999-12-27T00:00:00Z,14.72876712,0,control
2014-09-18T00:00:00Z,2015,u,2014-09-18T00:00:00Z,2009-10-14T00:00:00Z,4.931506849,0,control
2013-09-29T00:00:00Z,2014,f,2014-09-30T00:00:00Z,2007-09-30T00:00:00Z,6.002739726,1.002739726,control
2014-08-14T00:00:00Z,2015,m,2014-08-15T00:00:00Z,2004-12-05T00:00:00Z,9.695890411,0.002739726,control
2014-08-18T00:00:00Z,2015,u,2014-08-20T00:00:00Z,2007-09-26T00:00:00Z,6.898630137,0.005479452,control
2014-08-15T00:00:00Z,2015,m,2014-08-18T00:00:00Z,1997-03-28T00:00:00Z,17.39452055,0.008219178,control
2014-12-10T00:00:00Z,2015,m,2014-12-13T00:00:00Z,1996-12-25T00:00:00Z,17.96986301,0.008219178,control
2014-09-15T00:00:00Z,2015,m,2014-09-19T00:00:00Z,1999-12-16T00:00:00Z,14.75890411,0.010958904,control
2014-08-20T00:00:00Z,2015,u,2014-08-27T00:00:00Z,2009-09-13T00:00:00Z,4.936986301,0.019178082,control
2014-07-23T00:00:00Z,2015,m,2014-08-04T00:00:00Z,1997-03-28T00:00:00Z,17.33150685,0.032876712,control
2014-08-03T00:00:00Z,2015,f,2014-08-15T00:00:00Z,1997-12-25T00:00:00Z,16.61643836,0.032876712,control
2006-10-08T00:00:00Z,2007,m,2014-10-23T00:00:00Z,1987-12-07T00:00:00Z,18.84931507,8.046575342,control
2013-09-09T00:00:00Z,2014,f,2014-09-30T00:00:00Z,2005-10-24T00:00:00Z,7.882191781,1.057534247,control
2001-11-06T00:00:00Z,2002,f,2014-12-01T00:00:00Z,1991-01-27T00:00:00Z,10.78356164,13.07671233,control
2014-11-28T00:00:00Z,2015,m,2014-12-31T00:00:00Z,2007-09-27T00:00:00Z,7.175342466,0.090410959,control
2013-08-24T00:00:00Z,2014,f,2014-09-30T00:00:00Z,2005-10-30T00:00:00Z,7.821917808,1.101369863,control
1997-01-25T00:00:00Z,1997,m,2015-03-07T00:00:00Z,1981-02-04T00:00:00Z,15.98356164,18.12328767,control
2013-08-09T00:00:00Z,2014,m,2014-09-30T00:00:00Z,2008-10-12T00:00:00Z,4.82739726,1.142465753,control
2013-08-03T00:00:00Z,2014,f,2014-09-30T00:00:00Z,1994-12-28T00:00:00Z,18.6109589,1.15890411,control
2013-07-29T00:00:00Z,2014,f,2014-09-30T00:00:00Z,2005-10-13T00:00:00Z,7.797260274,1.17260274,control
2004-12-12T00:00:00Z,2005,m,2015-02-27T00:00:00Z,1984-05-25T00:00:00Z,20.56438356,10.21643836,control
2009-09-20T00:00:00Z,2010,m,2014-12-16T00:00:00Z,1999-03-13T00:00:00Z,10.53150685,5.24109589,control
2014-09-25T00:00:00Z,2015,m,2014-12-31T00:00:00Z,2005-10-18T00:00:00Z,8.942465753,0.265753425,control
2004-11-14T00:00:00Z,2005,m,2015-02-18T00:00:00Z,1988-12-18T00:00:00Z,15.91780822,10.26849315,control
2010-09-17T00:00:00Z,2011,m,2014-12-23T00:00:00Z,2004-11-01T00:00:00Z,5.879452055,4.268493151,control
1998-01-23T00:00:00Z,1998,m,2015-05-01T00:00:00Z,1983-01-31T00:00:00Z,14.9890411,17.27945205,control
2002-12-27T00:00:00Z,2003,m,2015-04-06T00:00:00Z,1994-02-04T00:00:00Z,8.898630137,12.28219178,control
2008-10-03T00:00:00Z,2009,f,2015-01-30T00:00:00Z,1999-12-27T00:00:00Z,8.775342466,6.328767123,control
1997-11-28T00:00:00Z,1998,f,2015-03-25T00:00:00Z,1993-02-12T00:00:00Z,4.794520548,17.33150685,control
2014-08-25T00:00:00Z,2015,f,2014-12-31T00:00:00Z,2003-10-26T00:00:00Z,10.83835616,0.350684932,control
2009-08-29T00:00:00Z,2010,m,2015-01-12T00:00:00Z,1994-12-13T00:00:00Z,14.72054795,5.375342466,control
2014-08-15T00:00:00Z,2015,m,2014-12-31T00:00:00Z,2007-10-24T00:00:00Z,6.81369863,0.378082192,control
2003-12-07T00:00:00Z,2004,f,2015-04-28T00:00:00Z,1994-12-13T00:00:00Z,8.989041096,11.39726027,control
2014-08-07T00:00:00Z,2015,m,2014-12-31T00:00:00Z,2008-10-01T00:00:00Z,5.852054795,0.4,control
2014-10-14T00:00:00Z,2015,m,2015-03-13T00:00:00Z,1995-12-27T00:00:00Z,18.8109589,0.410958904,control
2002-10-29T00:00:00Z,2003,f,2015-05-19T00:00:00Z,1991-12-29T00:00:00Z,10.84109589,12.56164384,control
2003-12-07T00:00:00Z,2004,m,2015-07-14T00:00:00Z,1992-01-10T00:00:00Z,11.91506849,11.60821918,control
1993-01-08T00:00:00Z,1993,f,2015-09-24T00:00:00Z,1981-02-16T00:00:00Z,11.90136986,22.72328767,control
2014-08-18T00:00:00Z,2015,f,2015-05-15T00:00:00Z,2008-09-12T00:00:00Z,5.934246575,0.739726027,control
2014-09-26T00:00:00Z,2015,f,2015-06-28T00:00:00Z,1999-12-01T00:00:00Z,14.83013699,0.753424658,control
1999-12-27T00:00:00Z,2000,f,2015-10-05T00:00:00Z,1988-01-21T00:00:00Z,11.93972603,15.78356164,control
1998-03-08T00:00:00Z,1998,f,2015-12-17T00:00:00Z,1985-03-09T00:00:00Z,13.00547945,17.7890411,control
2011-09-30T00:00:00Z,2012,f,2015-07-24T00:00:00Z,2004-11-14T00:00:00Z,6.879452055,3.816438356,control
2010-12-06T00:00:00Z,2011,f,2015-10-06T00:00:00Z,1997-02-22T00:00:00Z,13.79452055,4.835616438,control
2003-02-27T00:00:00Z,2003,m,2016-01-01T00:00:00Z,1986-03-26T00:00:00Z,16.9369863,12.85205479,control
2006-09-23T00:00:00Z,2007,m,2015-08-03T00:00:00Z,2001-11-26T00:00:00Z,4.82739726,8.865753425,control
2006-10-25T00:00:00Z,2007,f,2015-09-04T00:00:00Z,1997-12-22T00:00:00Z,8.846575342,8.865753425,control
2004-12-18T00:00:00Z,2005,f,2015-10-30T00:00:00Z,1999-01-19T00:00:00Z,5.917808219,10.87123288,control
1992-03-01T00:00:00Z,1992,f,2016-01-19T00:00:00Z,1988-01-30T00:00:00Z,4.087671233,23.90136986,control
2007-12-21T00:00:00Z,2008,m,2015-11-17T00:00:00Z,1989-12-26T00:00:00Z,17.99726027,7.912328767,control
2006-10-14T00:00:00Z,2007,f,2015-09-14T00:00:00Z,1998-11-14T00:00:00Z,7.920547945,8.923287671,control
2007-09-26T00:00:00Z,2008,f,2015-09-01T00:00:00Z,2002-11-09T00:00:00Z,4.882191781,7.936986301,control
2008-10-26T00:00:00Z,2009,f,2015-10-06T00:00:00Z,1996-01-31T00:00:00Z,12.74520548,6.947945205,control
2010-09-20T00:00:00Z,2011,m,2015-09-04T00:00:00Z,2004-12-05T00:00:00Z,5.794520548,4.95890411,control
2010-10-12T00:00:00Z,2011,m,2015-09-30T00:00:00Z,1994-02-04T00:00:00Z,16.69589041,4.969863014,control
2010-09-24T00:00:00Z,2011,m,2015-09-15T00:00:00Z,1992-04-02T00:00:00Z,18.49041096,4.978082192,control
2010-10-21T00:00:00Z,2011,m,2015-10-14T00:00:00Z,2002-11-26T00:00:00Z,7.906849315,4.983561644,control
2015-07-23T00:00:00Z,2016,u,2015-07-23T00:00:00Z,2011-09-30T00:00:00Z,3.81369863,0,control
2015-08-02T00:00:00Z,2016,f,2015-08-02T00:00:00Z,2011-09-05T00:00:00Z,3.909589041,0,control
2015-08-07T00:00:00Z,2016,u,2015-08-07T00:00:00Z,1996-02-09T00:00:00Z,19.50410959,0,control
2015-10-04T00:00:00Z,2016,m,2015-10-06T00:00:00Z,2010-12-06T00:00:00Z,4.830136986,0.005479452,control
2015-08-07T00:00:00Z,2016,f,2015-08-11T00:00:00Z,2008-09-15T00:00:00Z,6.895890411,0.010958904,control
2015-07-18T00:00:00Z,2016,m,2015-07-23T00:00:00Z,2003-12-09T00:00:00Z,11.61369863,0.01369863,control
2006-11-10T00:00:00Z,2007,m,2015-11-16T00:00:00Z,1997-01-17T00:00:00Z,9.819178082,9.021917808,control
2015-08-24T00:00:00Z,2016,f,2015-09-02T00:00:00Z,2011-09-17T00:00:00Z,3.936986301,0.024657534,control
2015-08-17T00:00:00Z,2016,u,2015-09-04T00:00:00Z,2006-10-25T00:00:00Z,8.816438356,0.049315068,control
1994-04-05T00:00:00Z,1994,f,2016-04-18T00:00:00Z,1989-01-17T00:00:00Z,5.216438356,22.05205479,control
2015-07-23T00:00:00Z,2016,m,2015-08-13T00:00:00Z,2001-11-12T00:00:00Z,13.70136986,0.057534247,control
2001-12-24T00:00:00Z,2002,m,2016-01-12T00:00:00Z,1988-12-18T00:00:00Z,13.02465753,14.06027397,control
2015-06-20T00:00:00Z,2016,m,2015-07-22T00:00:00Z,2005-11-21T00:00:00Z,9.583561644,0.087671233,control
2008-11-28T00:00:00Z,2009,f,2016-01-01T00:00:00Z,1993-06-15T00:00:00Z,15.46575342,7.095890411,control
2015-11-10T00:00:00Z,2016,f,2015-12-16T00:00:00Z,1995-12-03T00:00:00Z,19.95068493,0.098630137,control
2015-08-12T00:00:00Z,2016,m,2015-09-22T00:00:00Z,2008-10-01T00:00:00Z,6.865753425,0.112328767,control
2008-12-21T00:00:00Z,2009,m,2016-02-19T00:00:00Z,1992-04-02T00:00:00Z,16.73150685,7.167123288,control
2015-08-04T00:00:00Z,2016,m,2015-10-05T00:00:00Z,1999-12-27T00:00:00Z,15.61369863,0.169863014,control
2015-07-14T00:00:00Z,2016,m,2015-09-16T00:00:00Z,2005-10-18T00:00:00Z,9.742465753,0.175342466,control
2015-07-25T00:00:00Z,2016,f,2015-10-06T00:00:00Z,1998-04-13T00:00:00Z,17.29315068,0.2,control
2015-08-21T00:00:00Z,2016,m,2015-11-06T00:00:00Z,2004-12-18T00:00:00Z,10.67945205,0.210958904,control
2011-09-08T00:00:00Z,2012,f,2015-11-30T00:00:00Z,2005-11-21T00:00:00Z,5.8,4.230136986,control
2008-10-09T00:00:00Z,2009,f,2016-01-01T00:00:00Z,1999-12-27T00:00:00Z,8.791780822,7.232876712,control
2007-10-17T00:00:00Z,2008,f,2016-02-02T00:00:00Z,1995-01-22T00:00:00Z,12.74246575,8.301369863,control
2008-10-04T00:00:00Z,2009,f,2016-01-23T00:00:00Z,2002-12-22T00:00:00Z,5.789041096,7.306849315,control
2014-07-28T00:00:00Z,2015,f,2015-11-17T00:00:00Z,2009-09-07T00:00:00Z,4.890410959,1.306849315,control
2014-10-27T00:00:00Z,2015,m,2016-02-16T00:00:00Z,2005-11-20T00:00:00Z,8.939726027,1.306849315,control
2014-09-16T00:00:00Z,2015,f,2016-01-20T00:00:00Z,2004-12-18T00:00:00Z,9.750684932,1.345205479,control
2005-10-18T00:00:00Z,2006,f,2016-02-22T00:00:00Z,1993-01-02T00:00:00Z,12.8,10.35342466,control
2004-11-29T00:00:00Z,2005,f,2016-04-07T00:00:00Z,1990-01-28T00:00:00Z,14.84657534,11.36164384,control
1995-04-08T00:00:00Z,1995,f,2016-08-19T00:00:00Z,1985-02-17T00:00:00Z,10.14246575,21.38082192,control
2005-11-18T00:00:00Z,2006,m,2016-04-23T00:00:00Z,1991-02-13T00:00:00Z,14.77260274,10.43561644,control
2010-10-30T00:00:00Z,2011,f,2016-04-07T00:00:00Z,2005-10-30T00:00:00Z,5.002739726,5.44109589,control
2013-09-07T00:00:00Z,2014,f,2016-02-22T00:00:00Z,2004-10-08T00:00:00Z,8.920547945,2.460273973,control
